task_id,oracle_combination,oracle_retriever,oracle_strategy,oracle_score,conversation_id,turn_id,domain,query_length_chars,query_length_words,has_question_mark,has_wh_word,num_capitalized_words,num_numbers,answerability,question_type,multi_turn_type,is_first_turn
8040ccdfc0a0ffb8e3f82d94f92ddb5c<::>2,bge_lastturn,bge,lastturn,0.60961995,75,2,fiqa,52,8,False,True,0,0,ANSWERABLE,Comparative,Follow-up,False
62888f39e748c217054ee3af08fb4bdd<::>7,elser_lastturn,elser,lastturn,1.0,30,7,govt,38,7,True,False,0,0,ANSWERABLE,Summarization,Follow-up,False
124e27c3861eff7dadd17993719a0beb<::>5,bm25_rewrite,bm25,rewrite,0.7227265726,93,5,govt,48,9,True,False,2,0,ANSWERABLE,Summarization,Clarification,False
a3f07e9ed5f257db6aecd30511f03af1<::>3,elser_rewrite,elser,rewrite,0.8529278651,77,3,clapnq,39,8,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
a277cf5022616282aa819ee76c9343de<::>2,elser_rewrite,elser,rewrite,0.6366824387,108,2,clapnq,87,14,True,False,2,0,ANSWERABLE,Explanation,Clarification,False
d4d8edb3e0c456d11033b14b28e99470<::>1,elser_lastturn,elser,lastturn,0.3868528072,43,1,fiqa,140,31,True,False,2,0,ANSWERABLE,Comparative,N/A,True
0208bf26ec357a803445290fa88a2e9e<::>7,bm25_rewrite,bm25,rewrite,1.0,59,7,clapnq,18,3,False,False,1,0,ANSWERABLE,Explanation,Clarification,False
717ca9138f07b4621887812f47499d74<::>4,bge_lastturn,bge,lastturn,0.7860137353,88,4,clapnq,83,15,True,False,2,0,ANSWERABLE,Factoid,Follow-up,False
5c13daa9432149f6243aa1115629cd1a<::>6,elser_lastturn,elser,lastturn,0.9674679835,29,6,clapnq,39,5,True,False,1,0,ANSWERABLE,Factoid,Clarification,False
91715ec6ec7e9a11925e58e707b6626e<::>5,elser_questions,elser,questions,0.9197207891,83,5,govt,61,13,True,True,0,0,ANSWERABLE,Composite,Follow-up,False
2cc753bcef23767c18aedad06c4405c4<::>5,bm25_lastturn,bm25,lastturn,0.469278726,92,5,govt,94,15,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
81afaf82a0d9a5fad6eaa196f8d9641c<::>9,elser_lastturn,elser,lastturn,0.6713860725,42,9,cloud,18,2,False,False,1,0,ANSWERABLE,Keyword,Follow-up,False
41a4006bfa6841516188c1695ebaf16c<::>2,bge_rewrite,bge,rewrite,1.0,96,2,clapnq,58,9,True,True,1,0,ANSWERABLE,Factoid,Follow-up,False
c5518952b78b171de2d5b9317103ba62<::>5,elser_lastturn,elser,lastturn,0.6509209298,5,5,fiqa,76,15,True,False,2,0,ANSWERABLE,Opinion,Follow-up,False
4c86c8740c3d49e06b7aca9d308119fa<::>6,elser_lastturn,elser,lastturn,0.530721274,95,6,cloud,67,13,True,True,5,0,ANSWERABLE,Composite,Follow-up,False
2f484ad8f3baf91136f040855892c82e<::>1,bm25_lastturn,bm25,lastturn,0.6713860725,7,1,govt,52,9,True,True,3,0,ANSWERABLE,Summarization,N/A,True
4751cd8210b4adb8bce5cbc3fe913096<::>6,bm25_lastturn,bm25,lastturn,0.195190025,66,6,fiqa,17,3,True,False,0,0,ANSWERABLE,Summarization,Follow-up,False
251e29286cef45d899d7889e94ae25d5<::>6,bm25_lastturn,bm25,lastturn,0.0,61,6,govt,47,9,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
2cc753bcef23767c18aedad06c4405c4<::>6,bm25_lastturn,bm25,lastturn,0.296081911,92,6,govt,50,8,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
2f013337236ea4635ad106813275dab7<::>8,bge_questions,bge,questions,0.765360637,76,8,cloud,65,12,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
4a8369b7403e54df94d7fa495a4eff27<::>1,elser_lastturn,elser,lastturn,0.8854598816,20,1,fiqa,33,5,True,True,0,0,ANSWERABLE,How-To,N/A,True
29e3ec96a6e8916a0326ebcdab78abae<::>2,elser_questions,elser,questions,0.765360637,14,2,clapnq,15,4,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
4c86c8740c3d49e06b7aca9d308119fa<::>3,bm25_lastturn,bm25,lastturn,0.0,95,3,cloud,61,11,True,False,6,0,ANSWERABLE,Factoid,Follow-up,False
ca6f0197d2c0c4d6e3be090c3f8bf30f<::>5,elser_rewrite,elser,rewrite,1.0,24,5,fiqa,33,8,True,True,2,0,ANSWERABLE,How-To,Follow-up,False
af5e45e59e1254e0b7869cb477674d02<::>8,elser_lastturn,elser,lastturn,1.0,105,8,fiqa,22,2,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
62a5aee8a497bee6fc467df13bf23cfc<::>4,elser_rewrite,elser,rewrite,0.9197207891,3,4,govt,36,7,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
f0d2873b877409f61da7dbdddd22d279<::>7,elser_lastturn,elser,lastturn,0.9197207891,11,7,govt,34,6,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
47b2471404382af6e973013ab1cf96b9<::>8,elser_lastturn,elser,lastturn,1.0,74,8,cloud,10,1,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
c5518952b78b171de2d5b9317103ba62<::>7,bm25_lastturn,bm25,lastturn,0.0,5,7,fiqa,58,11,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
f0d30863222ebd30fc68c43ac3ae94bb<::>7,bm25_lastturn,bm25,lastturn,0.6131471928,15,7,fiqa,36,5,False,False,0,0,ANSWERABLE,Explanation,Follow-up,False
c01c8cf11437e6bb3bc93efac26528c2<::>3,elser_rewrite,elser,rewrite,1.0,55,3,cloud,71,13,False,True,1,0,ANSWERABLE,Troubleshooting,Clarification,False
62888f39e748c217054ee3af08fb4bdd<::>2,elser_questions,elser,questions,0.765360637,30,2,govt,48,7,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
81afaf82a0d9a5fad6eaa196f8d9641c<::>1,bge_lastturn,bge,lastturn,0.1815417925,42,1,cloud,23,6,True,True,1,0,ANSWERABLE,How-To,N/A,True
e52ab8d5f61ccdfc3712a2608d8c2aba<::>6,elser_questions,elser,questions,0.765360637,109,6,govt,30,4,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
be461bfeda2d4826cdb663dcaa7d1ced<::>2,elser_lastturn,elser,lastturn,0.469278726,17,2,cloud,39,8,True,True,0,0,ANSWERABLE,How-To,Follow-up,False
f1121a39d8a9e36eaef4c2367bd43532<::>2,elser_questions,elser,questions,0.6713860725,9,2,fiqa,69,13,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
b4614daadceeecb400f7baf0aa48dcb8<::>2,elser_rewrite,elser,rewrite,0.6131471928,98,2,cloud,41,8,True,False,2,0,ANSWERABLE,Explanation,Follow-up,False
d5b1e735a040853ed361a3dfde1b8ef0<::>2,bge_questions,bge,questions,0.3868528072,8,2,cloud,79,16,True,False,2,0,ANSWERABLE,Composite,Follow-up,False
adf9b1f61c73d715809bc7b37ac02724<::>11,bm25_lastturn,bm25,lastturn,0.9047172295,104,11,cloud,66,13,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
717ca9138f07b4621887812f47499d74<::>1,elser_lastturn,elser,lastturn,1.0,88,1,clapnq,40,8,False,True,0,0,ANSWERABLE,Factoid,N/A,True
927077bd895f0c292618f4a34789bef3<::>1,elser_lastturn,elser,lastturn,0.3868528072,99,1,cloud,43,7,True,True,0,6,ANSWERABLE,Comparative,N/A,True
94d04f2cd47fee9a0aaa13fa3ae1de53<::>1,bm25_lastturn,bm25,lastturn,1.0,25,1,fiqa,49,8,True,True,3,0,ANSWERABLE,Comparative,N/A,True
af5e45e59e1254e0b7869cb477674d02<::>5,elser_rewrite,elser,rewrite,1.0,105,5,fiqa,52,10,True,False,0,0,ANSWERABLE,Comparative,Follow-up,False
1c74814752c3f9d4ed0b99c16e1ed192<::>1,elser_lastturn,elser,lastturn,0.8772153153,51,1,fiqa,44,7,False,False,0,0,ANSWERABLE,Explanation,N/A,True
33431330abb38298cc79b96b2f4fde2a<::>5,bm25_lastturn,bm25,lastturn,0.0,46,5,clapnq,18,4,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
d5b1e735a040853ed361a3dfde1b8ef0<::>8,bm25_lastturn,bm25,lastturn,0.0,8,8,cloud,89,19,True,False,3,0,ANSWERABLE,Opinion,Follow-up,False
af5e45e59e1254e0b7869cb477674d02<::>6,elser_questions,elser,questions,0.6309297536,105,6,fiqa,23,6,False,False,0,1,ANSWERABLE,Non-Question,Clarification,False
747a810abfd6da4a9c37cdb74feec95e<::>5,bge_lastturn,bge,lastturn,0.765360637,71,5,cloud,52,9,True,True,3,0,ANSWERABLE,Explanation,Clarification,False
3f5fa378239f7475baac89fa40288aaa<::>6,bge_rewrite,bge,rewrite,0.530721274,13,6,clapnq,48,9,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
ccdfb6b6f98c55047ae81b705104dbd6<::>8,bm25_lastturn,bm25,lastturn,0.6843515475,64,8,govt,72,12,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
aea2634b0e5f1c2444550d31c41adc94<::>5,elser_rewrite,elser,rewrite,0.8503449055,84,5,clapnq,39,7,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
717ca9138f07b4621887812f47499d74<::>6,elser_questions,elser,questions,0.3868528072,88,6,clapnq,96,17,True,True,1,0,ANSWERABLE,Opinion,Follow-up,False
a2698b2973ea7db1ee5adb5e70ec02e4<::>6,bge_lastturn,bge,lastturn,0.469278726,72,6,clapnq,62,13,False,True,0,0,PARTIAL,How-To,Follow-up,False
6495c82abb6bef2d8efd06020cde3adf<::>6,elser_rewrite,elser,rewrite,0.7365896932,107,6,govt,15,2,False,False,0,0,PARTIAL,Opinion,Follow-up,False
0ef145e49938dfb9b6eefe781d21dca8<::>7,elser_rewrite,elser,rewrite,0.8318724637,48,7,govt,16,4,False,False,0,0,ANSWERABLE,How-To,Follow-up,False
e1b602e47ded79a35d8df4eefe194e39<::>4,elser_questions,elser,questions,0.3451913422,62,4,cloud,18,3,True,True,1,0,ANSWERABLE,Factoid,Follow-up,False
f0d2873b877409f61da7dbdddd22d279<::>1,elser_lastturn,elser,lastturn,0.2371977128,11,1,govt,98,20,True,False,2,0,ANSWERABLE,Factoid,N/A,True
f3a917e029970190be5ee508ba770d7f<::>6,bm25_lastturn,bm25,lastturn,0.0,50,6,cloud,20,3,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
e9dd465e8dd63a80dda8f3ce9cba6848<::>2,elser_questions,elser,questions,0.3868528072,4,2,fiqa,24,4,True,True,0,0,ANSWERABLE,Comparative,Follow-up,False
fdee20f7fd677e420742b09989623d68<::>3,elser_lastturn,elser,lastturn,0.7328286205,12,3,cloud,52,13,True,True,2,0,ANSWERABLE,Composite,Follow-up,False
766728e82e315ca65d97b6b162faea0c<::>1,elser_lastturn,elser,lastturn,1.0,86,1,govt,60,9,False,False,0,0,ANSWERABLE,Factoid,N/A,True
62a5aee8a497bee6fc467df13bf23cfc<::>6,elser_rewrite,elser,rewrite,0.6509209298,3,6,govt,8,2,False,False,0,0,ANSWERABLE,Non-Question,Clarification,False
f0d2873b877409f61da7dbdddd22d279<::>6,elser_lastturn,elser,lastturn,0.6509209298,11,6,govt,58,10,True,False,0,0,PARTIAL,Factoid,Follow-up,False
47b2471404382af6e973013ab1cf96b9<::>2,bm25_questions,bm25,questions,1.0,74,2,cloud,11,3,True,True,0,0,ANSWERABLE,Summarization,Clarification,False
1be66272113492407e814eaf21a761d4<::>6,elser_rewrite,elser,rewrite,0.703918089,58,6,cloud,13,2,False,False,0,0,ANSWERABLE,How-To,Follow-up,False
4fb9958d3e2694c9076e696f5ac9628e<::>5,bge_lastturn,bge,lastturn,0.703918089,41,5,fiqa,26,4,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
f0d30863222ebd30fc68c43ac3ae94bb<::>6,elser_lastturn,elser,lastturn,1.0,15,6,fiqa,31,7,True,False,0,0,ANSWERABLE,Opinion,Follow-up,False
0ef145e49938dfb9b6eefe781d21dca8<::>3,elser_questions,elser,questions,1.0,48,3,govt,32,6,True,False,0,1,PARTIAL,Summarization,Follow-up,False
b4614daadceeecb400f7baf0aa48dcb8<::>8,bge_lastturn,bge,lastturn,0.3868528072,98,8,cloud,96,16,False,True,2,0,ANSWERABLE,Troubleshooting,Follow-up,False
fd99b316e5e64f19ff938598aea9b285<::>4,bge_rewrite,bge,rewrite,0.3065735964,49,4,clapnq,27,5,True,True,0,0,ANSWERABLE,Comparative,Follow-up,False
61374b240d5742f957706d00f9ed0dd6<::>1,elser_lastturn,elser,lastturn,0.234639363,89,1,fiqa,76,13,True,False,0,0,ANSWERABLE,Explanation,N/A,True
6528deeee4180c1b2b770a2929482e82<::>6,elser_lastturn,elser,lastturn,0.530721274,110,6,clapnq,56,10,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
be461bfeda2d4826cdb663dcaa7d1ced<::>9,elser_lastturn,elser,lastturn,0.765360637,17,9,cloud,95,16,True,True,3,0,ANSWERABLE,Explanation,Follow-up,False
6495c82abb6bef2d8efd06020cde3adf<::>2,bge_lastturn,bge,lastturn,0.7095272045,107,2,govt,55,11,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
47b2471404382af6e973013ab1cf96b9<::>3,bge_lastturn,bge,lastturn,0.3868528072,74,3,cloud,19,4,True,True,0,0,ANSWERABLE,Summarization,Clarification,False
f5a8ca2f2bc12180940167fb920bb018<::>5,bm25_lastturn,bm25,lastturn,0.296081911,65,5,cloud,30,4,True,False,0,0,ANSWERABLE,Factoid,Clarification,False
9c52934a9aea1c3647d4b558d8afdf1c<::>3,elser_lastturn,elser,lastturn,0.2139862647,23,3,fiqa,24,5,False,False,0,0,ANSWERABLE,How-To,Follow-up,False
dd6b6ffd177f2b311abe676261279d2f<::>5,elser_rewrite,elser,rewrite,0.703918089,1,5,clapnq,39,8,True,True,1,0,ANSWERABLE,Factoid,Follow-up,False
f5a8ca2f2bc12180940167fb920bb018<::>2,elser_lastturn,elser,lastturn,0.6131471928,65,2,cloud,19,3,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
d2432696b32af73cf3dabd7090997afb<::>7,elser_questions,elser,questions,0.1460683498,97,7,govt,98,16,True,False,2,0,ANSWERABLE,Factoid,Follow-up,False
1dcbbeb35d4d25ba1ffb787a9f2080e2<::>3,bge_lastturn,bge,lastturn,0.3868528072,27,3,cloud,24,6,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
c6c3b02ca32795af64c903dd76700517<::>6,bm25_lastturn,bm25,lastturn,0.0,94,6,cloud,85,15,True,True,3,0,ANSWERABLE,Explanation,Follow-up,False
20c2cbd18c16c12c9c2bbead6aef1a21<::>8,elser_lastturn,elser,lastturn,0.5087403079,87,8,cloud,29,6,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
3a07680acfb0f951fc3210a8c1a282c9<::>3,elser_rewrite,elser,rewrite,0.765360637,31,3,clapnq,49,9,True,True,1,0,ANSWERABLE,Composite,Follow-up,False
dd82f0f978316e73618cf0addd369cd8<::>8,elser_lastturn,elser,lastturn,0.67973105,32,8,clapnq,62,10,True,False,2,0,ANSWERABLE,Opinion,Follow-up,False
5815bb4a99e2a0d8a986348da4c49083<::>2,bm25_questions,bm25,questions,1.0,100,2,cloud,45,6,True,True,0,0,ANSWERABLE,Comparative,Follow-up,False
941445ba11ba7ba2c92c5184c9d798d6<::>3,bge_questions,bge,questions,0.1815417925,39,3,govt,21,4,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
1dcbbeb35d4d25ba1ffb787a9f2080e2<::>2,bge_rewrite,bge,rewrite,0.2640681226,27,2,cloud,55,10,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
694e275f1a01ad0e8ac448ad809f7930<::>6,bm25_lastturn,bm25,lastturn,0.0,34,6,clapnq,151,30,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
81afaf82a0d9a5fad6eaa196f8d9641c<::>8,bm25_lastturn,bm25,lastturn,0.0,42,8,cloud,8,1,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
33431330abb38298cc79b96b2f4fde2a<::>3,elser_rewrite,elser,rewrite,0.9197207891,46,3,clapnq,21,3,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
927077bd895f0c292618f4a34789bef3<::>2,elser_questions,elser,questions,0.6131471928,99,2,cloud,35,7,False,False,0,0,ANSWERABLE,Summarization,Follow-up,False
adf9b1f61c73d715809bc7b37ac02724<::>6,elser_lastturn,elser,lastturn,1.0,104,6,cloud,45,9,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
dcc0215a118ac833dfe054350df2afaa<::>4,elser_lastturn,elser,lastturn,0.4306765581,10,4,fiqa,34,5,True,True,0,0,ANSWERABLE,Explanation,Clarification,False
258193fc88e0e73322e288aa03719260<::>2,bge_questions,bge,questions,0.703918089,19,2,fiqa,103,17,True,False,0,0,ANSWERABLE,Summarization,Clarification,False
4751cd8210b4adb8bce5cbc3fe913096<::>1,elser_lastturn,elser,lastturn,0.469278726,66,1,fiqa,121,20,True,False,0,0,ANSWERABLE,Comparative,N/A,True
e9dd465e8dd63a80dda8f3ce9cba6848<::>7,bm25_lastturn,bm25,lastturn,0.0,4,7,fiqa,48,9,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
d7b4f863baa92fd08c1db2b1a95170dd<::>7,elser_rewrite,elser,rewrite,1.0,103,7,govt,32,6,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
a2698b2973ea7db1ee5adb5e70ec02e4<::>4,elser_lastturn,elser,lastturn,0.8318724637,72,4,clapnq,117,22,True,False,0,0,ANSWERABLE,Composite,Follow-up,False
5600fe1c05a1fc415416d9dee6347000<::>6,bge_lastturn,bge,lastturn,1.0,52,6,govt,29,6,True,True,1,0,ANSWERABLE,How-To,Follow-up,False
fdee20f7fd677e420742b09989623d68<::>4,elser_lastturn,elser,lastturn,0.3065735964,12,4,cloud,60,12,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
4fb9958d3e2694c9076e696f5ac9628e<::>2,bm25_rewrite,bm25,rewrite,0.6366824387,41,2,fiqa,14,2,False,False,0,0,ANSWERABLE,Explanation,Follow-up,False
cfbcfa3e382f12aed450b10f87a72aeb<::>4,elser_rewrite,elser,rewrite,0.8318724637,35,4,clapnq,111,19,True,False,1,0,ANSWERABLE,Composite,Follow-up,False
2f484ad8f3baf91136f040855892c82e<::>2,bm25_questions,bm25,questions,1.0,7,2,govt,28,5,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
af57ff6995d958858fc451e606fdb54d<::>4,elser_lastturn,elser,lastturn,0.4306765581,73,4,govt,26,6,False,False,1,0,ANSWERABLE,Non-Question,Follow-up,False
1c74814752c3f9d4ed0b99c16e1ed192<::>8,bm25_lastturn,bm25,lastturn,0.0,51,8,fiqa,35,8,True,False,1,0,ANSWERABLE,Factoid,Clarification,False
33431330abb38298cc79b96b2f4fde2a<::>8,elser_lastturn,elser,lastturn,1.0,46,8,clapnq,28,5,True,True,1,0,ANSWERABLE,Factoid,Follow-up,False
5b2404d71f9ff7edabddb3b1a8b329e7<::>7,elser_lastturn,elser,lastturn,0.9197207891,2,7,govt,45,8,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
766728e82e315ca65d97b6b162faea0c<::>2,bm25_lastturn,bm25,lastturn,1.0,86,2,govt,54,12,True,False,2,0,PARTIAL,Factoid,Follow-up,False
e52ab8d5f61ccdfc3712a2608d8c2aba<::>7,elser_lastturn,elser,lastturn,0.765360637,109,7,govt,83,14,True,False,2,0,PARTIAL,Opinion,Follow-up,False
4fb9958d3e2694c9076e696f5ac9628e<::>3,elser_lastturn,elser,lastturn,0.2463023887,41,3,fiqa,22,4,False,False,0,0,ANSWERABLE,Non-Question,Follow-up,False
e0f8a53d3ab93e7900633fc8fa40631e<::>10,bge_lastturn,bge,lastturn,1.0,91,10,fiqa,84,16,True,False,2,1,ANSWERABLE,Composite,Follow-up,False
dc1aaac0b33553d8c897d4150955d803<::>7,bm25_rewrite,bm25,rewrite,0.530721274,21,7,fiqa,43,10,False,False,1,0,PARTIAL,Opinion,Clarification,False
9c52934a9aea1c3647d4b558d8afdf1c<::>8,elser_rewrite,elser,rewrite,0.4703652828,23,8,fiqa,51,8,False,True,0,0,ANSWERABLE,Factoid,Follow-up,False
4da5a7f42f3b2dc4d875dcfa2fcdefef<::>3,bge_lastturn,bge,lastturn,0.3391602053,101,3,fiqa,26,5,True,True,0,0,ANSWERABLE,Summarization,Follow-up,False
5600fe1c05a1fc415416d9dee6347000<::>8,bm25_lastturn,bm25,lastturn,0.0,52,8,govt,14,4,False,True,0,0,ANSWERABLE,Explanation,Follow-up,False
1be66272113492407e814eaf21a761d4<::>2,bge_rewrite,bge,rewrite,0.469278726,58,2,cloud,22,4,False,False,0,0,ANSWERABLE,Explanation,Follow-up,False
9c52934a9aea1c3647d4b558d8afdf1c<::>1,elser_lastturn,elser,lastturn,1.0,23,1,fiqa,109,16,True,True,0,0,ANSWERABLE,Opinion,N/A,True
2f94b6fb4c6f941decd0609eb126610b<::>2,elser_lastturn,elser,lastturn,0.234639363,57,2,fiqa,26,5,True,True,0,1,ANSWERABLE,Factoid,Follow-up,False
f3a917e029970190be5ee508ba770d7f<::>2,elser_lastturn,elser,lastturn,1.0,50,2,cloud,54,12,True,False,3,0,ANSWERABLE,Factoid,Follow-up,False
91715ec6ec7e9a11925e58e707b6626e<::>6,bm25_lastturn,bm25,lastturn,0.9197207891,83,6,govt,108,20,True,False,8,0,ANSWERABLE,Opinion,Follow-up,False
d44c3196b3d832f85160b5b4fbee1332<::>2,bge_lastturn,bge,lastturn,0.7536976113,45,2,govt,61,10,False,True,1,0,ANSWERABLE,How-To,Follow-up,False
5c13daa9432149f6243aa1115629cd1a<::>7,bge_rewrite,bge,rewrite,0.9469024295,29,7,clapnq,17,4,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
9c52934a9aea1c3647d4b558d8afdf1c<::>4,elser_lastturn,elser,lastturn,0.296081911,23,4,fiqa,78,15,False,False,1,0,ANSWERABLE,Non-Question,Follow-up,False
04f83f1199c7ce4d7bef50be70f2db73<::>2,elser_lastturn,elser,lastturn,0.9469024295,78,2,govt,57,8,True,False,0,0,ANSWERABLE,Composite,Follow-up,False
be461bfeda2d4826cdb663dcaa7d1ced<::>6,bm25_lastturn,bm25,lastturn,1.0,17,6,cloud,8,1,False,False,0,0,ANSWERABLE,Keyword,Follow-up,False
04f83f1199c7ce4d7bef50be70f2db73<::>6,bge_lastturn,bge,lastturn,1.0,78,6,govt,43,7,True,False,0,0,ANSWERABLE,Summarization,Follow-up,False
d7b4f863baa92fd08c1db2b1a95170dd<::>2,elser_questions,elser,questions,1.0,103,2,govt,33,6,True,True,1,0,ANSWERABLE,Explanation,Follow-up,False
ca6f0197d2c0c4d6e3be090c3f8bf30f<::>3,bge_rewrite,bge,rewrite,0.296081911,24,3,fiqa,97,20,True,True,3,0,ANSWERABLE,Comparative,Follow-up,False
dd82f0f978316e73618cf0addd369cd8<::>3,elser_questions,elser,questions,0.7365896932,32,3,clapnq,111,22,True,False,6,0,ANSWERABLE,Factoid,Follow-up,False
e0f8a53d3ab93e7900633fc8fa40631e<::>6,elser_rewrite,elser,rewrite,0.703918089,91,6,fiqa,35,6,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
fd99b316e5e64f19ff938598aea9b285<::>5,bge_rewrite,bge,rewrite,0.469278726,49,5,clapnq,29,5,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
717ca9138f07b4621887812f47499d74<::>3,bge_lastturn,bge,lastturn,0.6131471928,88,3,clapnq,62,12,True,True,2,0,ANSWERABLE,Composite,Follow-up,False
2f013337236ea4635ad106813275dab7<::>1,elser_lastturn,elser,lastturn,0.6366824387,76,1,cloud,68,10,True,True,2,0,ANSWERABLE,Comparative,N/A,True
a2698b2973ea7db1ee5adb5e70ec02e4<::>1,bge_lastturn,bge,lastturn,0.9197207891,72,1,clapnq,49,10,False,True,0,0,ANSWERABLE,Factoid,N/A,True
61374b240d5742f957706d00f9ed0dd6<::>7,bm25_lastturn,bm25,lastturn,0.296081911,89,7,fiqa,39,8,True,False,1,0,ANSWERABLE,Explanation,Follow-up,False
3f5fa378239f7475baac89fa40288aaa<::>2,elser_lastturn,elser,lastturn,0.8318724637,13,2,clapnq,48,9,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
34ac6bedd4b35167cc59e289893e206a<::>2,elser_lastturn,elser,lastturn,1.0,44,2,cloud,26,5,True,True,3,0,ANSWERABLE,Explanation,Follow-up,False
94d04f2cd47fee9a0aaa13fa3ae1de53<::>4,elser_lastturn,elser,lastturn,0.3065735964,25,4,fiqa,6,1,True,False,0,0,ANSWERABLE,Explanation,Follow-up,False
2cc753bcef23767c18aedad06c4405c4<::>8,bge_lastturn,bge,lastturn,0.9469024295,92,8,govt,25,5,False,False,0,0,ANSWERABLE,Troubleshooting,Follow-up,False
cfbcfa3e382f12aed450b10f87a72aeb<::>1,elser_lastturn,elser,lastturn,1.0,35,1,clapnq,39,8,True,True,0,0,ANSWERABLE,Factoid,N/A,True
91204c45fc829e328f9a3643d9dd4c2b<::>8,bge_questions,bge,questions,0.1815417925,60,8,clapnq,80,15,False,True,0,0,ANSWERABLE,Factoid,Follow-up,False
251e29286cef45d899d7889e94ae25d5<::>5,elser_lastturn,elser,lastturn,0.6131471928,61,5,govt,26,6,False,True,1,0,ANSWERABLE,Opinion,Follow-up,False
72ba19c38518da1fc894fc638a2802f7<::>9,bm25_lastturn,bm25,lastturn,0.0,69,9,govt,80,13,False,True,1,0,ANSWERABLE,Non-Question,Clarification,False
1065ea5ad1ae2b90e6fce67d851a7a66<::>1,bm25_lastturn,bm25,lastturn,1.0,67,1,cloud,117,17,True,False,1,0,PARTIAL,Troubleshooting,N/A,True
2f484ad8f3baf91136f040855892c82e<::>5,bm25_lastturn,bm25,lastturn,0.8772153153,7,5,govt,33,6,True,False,1,0,ANSWERABLE,Factoid,Follow-up,False
dd6b6ffd177f2b311abe676261279d2f<::>3,bm25_lastturn,bm25,lastturn,0.8318724637,1,3,clapnq,66,11,True,False,4,0,ANSWERABLE,Explanation,Clarification,False
5c13daa9432149f6243aa1115629cd1a<::>5,bm25_questions,bm25,questions,0.703918089,29,5,clapnq,21,3,True,True,0,0,ANSWERABLE,Explanation,Follow-up,False
91204c45fc829e328f9a3643d9dd4c2b<::>1,elser_lastturn,elser,lastturn,0.765360637,60,1,clapnq,45,8,False,True,0,0,ANSWERABLE,Factoid,N/A,True
e52ab8d5f61ccdfc3712a2608d8c2aba<::>9,elser_lastturn,elser,lastturn,0.703918089,109,9,govt,38,6,False,False,0,0,ANSWERABLE,Non-Question,Clarification,False
f05ba9633e1b377f9c4d64afd3da3c45<::>1,elser_lastturn,elser,lastturn,0.765360637,56,1,fiqa,90,19,True,True,2,0,ANSWERABLE,Explanation,N/A,True
6af5334fbd010b919d7fa174823abd12<::>4,elser_rewrite,elser,rewrite,0.9469024295,53,4,fiqa,33,7,True,False,1,0,ANSWERABLE,Factoid,Follow-up,False
af57ff6995d958858fc451e606fdb54d<::>7,elser_questions,elser,questions,1.0,73,7,govt,75,11,True,False,0,0,ANSWERABLE,Factoid,Follow-up,False
04f83f1199c7ce4d7bef50be70f2db73<::>3,elser_questions,elser,questions,1.0,78,3,govt,61,10,True,True,0,0,ANSWERABLE,Factoid,Follow-up,False
4175fcce99c56af0e02be5b8990fc16a<::>2,bm25_questions,bm25,questions,0.6366824387,63,2,cloud,24,4,True,True,2,0,ANSWERABLE,Explanation,Follow-up,False
